Sample,cohort,compound,datatype,value
MCF002044_006,0.5,Myo-inositol,Isotopologue_C13-4,-3.465458707800048e-4
MCF002044_004,0.5,Myo-inositol,Isotopologue_C13-5,4.077427432690994e-4
MCF002044_005,0.5,Myo-inositol,Isotopologue_C13-5,3.565617845224165e-4
MCF002044_006,0.5,Myo-inositol,Isotopologue_C13-5,4.844342652505924e-4
MCF002044_004,0.5,Myo-inositol,Isotopologue_C13-6,0.001851181195744442
MCF002044_005,0.5,Myo-inositol,Isotopologue_C13-6,0.001404809424205449
MCF002044_006,0.5,Myo-inositol,Isotopologue_C13-6,0.001737817434415726
MCF002044_004,0.5,2-DL-Hydroxybutyric acid,Isotopologue_C13-0,1.066293313356425
MCF002044_005,0.5,2-DL-Hydroxybutyric acid,Isotopologue_C13-0,1.323005763524616
MCF002044_006,0.5,2-DL-Hydroxybutyric acid,Isotopologue_C13-0,1.323005763524617
MCF002044_004,0.5,2-DL-Hydroxybutyric acid,Isotopologue_C13-1,0.03104155176651155
MCF002044_005,0.5,2-DL-Hydroxybutyric acid,Isotopologue_C13-1,-0.2804990238068872
MCF002044_006,0.5,2-DL-Hydroxybutyric acid,Isotopologue_C13-1,-0.2804990238068873
MCF002044_004,0.5,2-DL-Hydroxybutyric acid,Isotopologue_C13-2,-0.1047415786912868
MCF002044_005,0.5,2-DL-Hydroxybutyric acid,Isotopologue_C13-2,-0.0657711855284978
MCF002044_006,0.5,2-DL-Hydroxybutyric acid,Isotopologue_C13-2,-0.06577118552849782
MCF002044_004,0.5,2-DL-Hydroxybutyric acid,Isotopologue_C13-3,0.002845808839743462
MCF002044_005,0.5,2-DL-Hydroxybutyric acid,Isotopologue_C13-3,0.02008982201990833
MCF002044_006,0.5,2-DL-Hydroxybutyric acid,Isotopologue_C13-3,0.02008982201990834
MCF002044_004,0.5,2-DL-Hydroxybutyric acid,Isotopologue_C13-4,0.004560904728606391
MCF002044_005,0.5,2-DL-Hydroxybutyric acid,Isotopologue_C13-4,0.003174623790860191
MCF002044_006,0.5,2-DL-Hydroxybutyric acid,Isotopologue_C13-4,0.003174623790860192
MCF002044_004,0.5,3-DL-Hydroxybutyric acid,Isotopologue_C13-0,1.076480204472833
MCF002044_005,0.5,3-DL-Hydroxybutyric acid,Isotopologue_C13-0,1.069837486967095
MCF002044_006,0.5,3-DL-Hydroxybutyric acid,Isotopologue_C13-0,1.077472291927176
MCF002044_004,0.5,3-DL-Hydroxybutyric acid,Isotopologue_C13-1,0.01302669753246501
MCF002044_005,0.5,3-DL-Hydroxybutyric acid,Isotopologue_C13-1,0.02325001003206208
MCF002044_006,0.5,3-DL-Hydroxybutyric acid,Isotopologue_C13-1,0.01415605677418662
MCF002044_004,0.5,3-DL-Hydroxybutyric acid,Isotopologue_C13-2,-0.1020552266673505
MCF002044_005,0.5,3-DL-Hydroxybutyric acid,Isotopologue_C13-2,-0.1034996223945781
MCF002044_006,0.5,3-DL-Hydroxybutyric acid,Isotopologue_C13-2,-0.1023751989924206
MCF002044_004,0.5,3-DL-Hydroxybutyric acid,Isotopologue_C13-3,0.003645852021839674
MCF002044_005,0.5,3-DL-Hydroxybutyric acid,Isotopologue_C13-3,0.003155367075515827
MCF002044_006,0.5,3-DL-Hydroxybutyric acid,Isotopologue_C13-3,0.003664703848554724
MCF002044_004,0.5,3-DL-Hydroxybutyric acid,Isotopologue_C13-4,0.008902472640212787
MCF002044_005,0.5,3-DL-Hydroxybutyric acid,Isotopologue_C13-4,0.007256758319904999
MCF002044_006,0.5,3-DL-Hydroxybutyric acid,Isotopologue_C13-4,0.007082146442503566
MCF002044_004,0.5,DL-2-Hydroxyglutaric acid,Isotopologue_C13-0,1.032076664684467
MCF002044_005,0.5,DL-2-Hydroxyglutaric acid,Isotopologue_C13-0,1.016976443135656
MCF002044_006,0.5,DL-2-Hydroxyglutaric acid,Isotopologue_C13-0,1.025915411591202
MCF002044_004,0.5,DL-2-Hydroxyglutaric acid,Isotopologue_C13-1,-0.01822893534838282
MCF002044_005,0.5,DL-2-Hydroxyglutaric acid,Isotopologue_C13-1,0.01618929396169865
MCF002044_006,0.5,DL-2-Hydroxyglutaric acid,Isotopologue_C13-1,-0.006107755446780321
MCF002044_004,0.5,DL-2-Hydroxyglutaric acid,Isotopologue_C13-2,-0.001837696923179248
MCF002044_005,0.5,DL-2-Hydroxyglutaric acid,Isotopologue_C13-2,-0.02178915908366108
MCF002044_006,0.5,DL-2-Hydroxyglutaric acid,Isotopologue_C13-2,-0.003349616591608245
MCF002044_004,0.5,DL-2-Hydroxyglutaric acid,Isotopologue_C13-3,-0.006942145537558495
MCF002044_005,0.5,DL-2-Hydroxyglutaric acid,Isotopologue_C13-3,-0.009010242438158688
MCF002044_006,0.5,DL-2-Hydroxyglutaric acid,Isotopologue_C13-3,-0.01353939080274509
MCF002044_004,0.5,DL-2-Hydroxyglutaric acid,Isotopologue_C13-4,-0.005424992740659391
MCF002044_005,0.5,DL-2-Hydroxyglutaric acid,Isotopologue_C13-4,-0.002908658148322129
MCF002044_006,0.5,DL-2-Hydroxyglutaric acid,Isotopologue_C13-4,-0.00375139679103012
MCF002044_004,0.5,DL-2-Hydroxyglutaric acid,Isotopologue_C13-5,3.571058653125169e-4
MCF002044_005,0.5,DL-2-Hydroxyglutaric acid,Isotopologue_C13-5,5.423225727868348e-4
MCF002044_006,0.5,DL-2-Hydroxyglutaric acid,Isotopologue_C13-5,8.327480409616836e-4
MCF002044_004,0.5,Oxoadipic acid,Isotopologue_C13-0,0
MCF002044_005,0.5,Oxoadipic acid,Isotopologue_C13-0,1.379676126781309
MCF002044_006,0.5,Oxoadipic acid,Isotopologue_C13-0,1.37967612678131
MCF002044_004,0.5,Oxoadipic acid,Isotopologue_C13-1,0
MCF002044_005,0.5,Oxoadipic acid,Isotopologue_C13-1,-0.3437488192890493
MCF002044_006,0.5,Oxoadipic acid,Isotopologue_C13-1,-0.3437488192890492
MCF002044_004,0.5,Oxoadipic acid,Isotopologue_C13-2,0
MCF002044_005,0.5,Oxoadipic acid,Isotopologue_C13-2,-0.06270447908826617
MCF002044_006,0.5,Oxoadipic acid,Isotopologue_C13-2,-0.06270447908826618
MCF002044_004,0.5,Oxoadipic acid,Isotopologue_C13-3,0
MCF002044_005,0.5,Oxoadipic acid,Isotopologue_C13-3,0.0246418418824475
MCF002044_006,0.5,Oxoadipic acid,Isotopologue_C13-3,0.0246418418824475
MCF002044_004,0.5,Oxoadipic acid,Isotopologue_C13-4,0
MCF002044_005,0.5,Oxoadipic acid,Isotopologue_C13-4,0.00192427296568725
MCF002044_006,0.5,Oxoadipic acid,Isotopologue_C13-4,0.001924272965687251
MCF002044_004,0.5,Oxoadipic acid,Isotopologue_C13-5,0
MCF002044_005,0.5,Oxoadipic acid,Isotopologue_C13-5,2.435166214007637e-4
MCF002044_006,0.5,Oxoadipic acid,Isotopologue_C13-5,2.435166214007637e-4
MCF002044_004,0.5,Oxoadipic acid,Isotopologue_C13-6,0
MCF002044_005,0.5,Oxoadipic acid,Isotopologue_C13-6,-3.245987352958459e-5
MCF002044_006,0.5,Oxoadipic acid,Isotopologue_C13-6,-3.24598735295846e-5
MCF002044_004,0.5,(S)-a-Acetolactic Acid,Isotopologue_C13-0,0
MCF002044_005,0.5,(S)-a-Acetolactic Acid,Isotopologue_C13-0,0
MCF002044_006,0.5,(S)-a-Acetolactic Acid,Isotopologue_C13-0,0
MCF002044_004,0.5,(S)-a-Acetolactic Acid,Isotopologue_C13-1,0
MCF002044_005,0.5,(S)-a-Acetolactic Acid,Isotopologue_C13-1,0
MCF002044_006,0.5,(S)-a-Acetolactic Acid,Isotopologue_C13-1,0
MCF002044_004,0.5,(S)-a-Acetolactic Acid,Isotopologue_C13-2,0
MCF002044_005,0.5,(S)-a-Acetolactic Acid,Isotopologue_C13-2,0
MCF002044_006,0.5,(S)-a-Acetolactic Acid,Isotopologue_C13-2,0
MCF002044_004,0.5,(S)-a-Acetolactic Acid,Isotopologue_C13-3,0
MCF002044_005,0.5,(S)-a-Acetolactic Acid,Isotopologue_C13-3,0
MCF002044_006,0.5,(S)-a-Acetolactic Acid,Isotopologue_C13-3,0
MCF002044_004,0.5,(S)-a-Acetolactic Acid,Isotopologue_C13-4,0
MCF002044_005,0.5,(S)-a-Acetolactic Acid,Isotopologue_C13-4,0
MCF002044_006,0.5,(S)-a-Acetolactic Acid,Isotopologue_C13-4,0
MCF002044_004,0.5,(S)-a-Acetolactic Acid,Isotopologue_C13-5,0
MCF002044_005,0.5,(S)-a-Acetolactic Acid,Isotopologue_C13-5,0
MCF002044_006,0.5,(S)-a-Acetolactic Acid,Isotopologue_C13-5,0
MCF002044_004,0.5,"2,3-dihydroxyisovalerate",Isotopologue_C13-0,0
MCF002044_005,0.5,"2,3-dihydroxyisovalerate",Isotopologue_C13-0,0
MCF002044_006,0.5,"2,3-dihydroxyisovalerate",Isotopologue_C13-0,0
MCF002044_004,0.5,"2,3-dihydroxyisovalerate",Isotopologue_C13-1,0
MCF002044_005,0.5,"2,3-dihydroxyisovalerate",Isotopologue_C13-1,0
MCF002044_006,0.5,"2,3-dihydroxyisovalerate",Isotopologue_C13-1,0
MCF002044_004,0.5,"2,3-dihydroxyisovalerate",Isotopologue_C13-2,0
MCF002044_005,0.5,"2,3-dihydroxyisovalerate",Isotopologue_C13-2,0
MCF002044_006,0.5,"2,3-dihydroxyisovalerate",Isotopologue_C13-2,0
MCF002044_004,0.5,"2,3-dihydroxyisovalerate",Isotopologue_C13-3,0
MCF002044_005,0.5,"2,3-dihydroxyisovalerate",Isotopologue_C13-3,0
MCF002044_006,0.5,"2,3-dihydroxyisovalerate",Isotopologue_C13-3,0
MCF002044_004,0.5,"2,3-dihydroxyisovalerate",Isotopologue_C13-4,0
MCF002044_005,0.5,"2,3-dihydroxyisovalerate",Isotopologue_C13-4,0
MCF002044_006,0.5,"2,3-dihydroxyisovalerate",Isotopologue_C13-4,0
MCF002044_004,0.5,"2,3-dihydroxyisovalerate",Isotopologue_C13-5,0
MCF002044_005,0.5,"2,3-dihydroxyisovalerate",Isotopologue_C13-5,0
MCF002044_006,0.5,"2,3-dihydroxyisovalerate",Isotopologue_C13-5,0
MCF002044_004,0.5,2-isopropylmalic acid,Isotopologue_C13-0,0
MCF002044_005,0.5,2-isopropylmalic acid,Isotopologue_C13-0,0
MCF002044_006,0.5,2-isopropylmalic acid,Isotopologue_C13-0,0
MCF002044_004,0.5,2-isopropylmalic acid,Isotopologue_C13-1,0
MCF002044_005,0.5,2-isopropylmalic acid,Isotopologue_C13-1,0
MCF002044_006,0.5,2-isopropylmalic acid,Isotopologue_C13-1,0
MCF002044_004,0.5,2-isopropylmalic acid,Isotopologue_C13-2,0
MCF002044_005,0.5,2-isopropylmalic acid,Isotopologue_C13-2,0
MCF002044_006,0.5,2-isopropylmalic acid,Isotopologue_C13-2,0
MCF002044_004,0.5,2-isopropylmalic acid,Isotopologue_C13-3,0
MCF002044_005,0.5,2-isopropylmalic acid,Isotopologue_C13-3,0
MCF002044_006,0.5,2-isopropylmalic acid,Isotopologue_C13-3,0
MCF002044_004,0.5,2-isopropylmalic acid,Isotopologue_C13-4,0
MCF002044_005,0.5,2-isopropylmalic acid,Isotopologue_C13-4,0
MCF002044_006,0.5,2-isopropylmalic acid,Isotopologue_C13-4,0
MCF002044_004,0.5,2-isopropylmalic acid,Isotopologue_C13-5,0
MCF002044_005,0.5,2-isopropylmalic acid,Isotopologue_C13-5,0
MCF002044_006,0.5,2-isopropylmalic acid,Isotopologue_C13-5,0
MCF002044_004,0.5,2-isopropylmalic acid,Isotopologue_C13-6,0
MCF002044_005,0.5,2-isopropylmalic acid,Isotopologue_C13-6,0
MCF002044_006,0.5,2-isopropylmalic acid,Isotopologue_C13-6,0
MCF002044_004,0.5,2-isopropylmalic acid,Isotopologue_C13-7,0
MCF002044_005,0.5,2-isopropylmalic acid,Isotopologue_C13-7,0
MCF002044_006,0.5,2-isopropylmalic acid,Isotopologue_C13-7,0
MCF002044_004,0.5,a-Ketobutyric acid,Isotopologue_C13-0,1.198734788942558
MCF002044_005,0.5,a-Ketobutyric acid,Isotopologue_C13-0,0
MCF002044_006,0.5,a-Ketobutyric acid,Isotopologue_C13-0,0
MCF002044_004,0.5,a-Ketobutyric acid,Isotopologue_C13-1,-0.1716601884842778
MCF002044_005,0.5,a-Ketobutyric acid,Isotopologue_C13-1,0
MCF002044_006,0.5,a-Ketobutyric acid,Isotopologue_C13-1,0
MCF002044_004,0.5,a-Ketobutyric acid,Isotopologue_C13-2,-0.03504995215840015
MCF002044_005,0.5,a-Ketobutyric acid,Isotopologue_C13-2,0
MCF002044_006,0.5,a-Ketobutyric acid,Isotopologue_C13-2,0
MCF002044_004,0.5,a-Ketobutyric acid,Isotopologue_C13-3,0.00704601773953207
MCF002044_005,0.5,a-Ketobutyric acid,Isotopologue_C13-3,0
MCF002044_006,0.5,a-Ketobutyric acid,Isotopologue_C13-3,0
MCF002044_004,0.5,a-Ketobutyric acid,Isotopologue_C13-4,9.293339605879332e-4
MCF002044_005,0.5,a-Ketobutyric acid,Isotopologue_C13-4,0
MCF002044_006,0.5,a-Ketobutyric acid,Isotopologue_C13-4,0
MCF002044_004,0.5,Fucose,Isotopologue_C13-0,1.105416211736298
MCF002044_005,0.5,Fucose,Isotopologue_C13-0,1.103069652139384
MCF002044_006,0.5,Fucose,Isotopologue_C13-0,1.078991589460559
MCF002044_004,0.5,Fucose,Isotopologue_C13-1,-0.04023468862894122
MCF002044_005,0.5,Fucose,Isotopologue_C13-1,-0.04672067719841193
MCF002044_006,0.5,Fucose,Isotopologue_C13-1,-0.04751356998230245
MCF002044_004,0.5,Fucose,Isotopologue_C13-2,-0.02484552616109804
MCF002044_005,0.5,Fucose,Isotopologue_C13-2,-0.01147602013213613
MCF002044_006,0.5,Fucose,Isotopologue_C13-2,0.03033327877501303
MCF002044_004,0.5,Fucose,Isotopologue_C13-3,-0.05077497677381201
MCF002044_005,0.5,Fucose,Isotopologue_C13-3,-0.05439168592912687
MCF002044_006,0.5,Fucose,Isotopologue_C13-3,-0.06891612104834537
MCF002044_004,0.5,Fucose,Isotopologue_C13-4,0.006974279519887289
MCF002044_005,0.5,Fucose,Isotopologue_C13-4,0.00593547817954979
MCF002044_006,0.5,Fucose,Isotopologue_C13-4,0.003032163488732875
MCF002044_004,0.5,Fucose,Isotopologue_C13-5,0.004469314715523729
MCF002044_005,0.5,Fucose,Isotopologue_C13-5,0.004679402144149121
MCF002044_006,0.5,Fucose,Isotopologue_C13-5,0.005513285272370413
MCF002044_004,0.5,Fucose,Isotopologue_C13-6,-0.001004614407857732
MCF002044_005,0.5,Fucose,Isotopologue_C13-6,-0.001096149203408036
MCF002044_006,0.5,Fucose,Isotopologue_C13-6,-0.001440625966027701
MCF002044_004,0.5,Galacturonic acid,Isotopologue_C13-0,0
MCF002044_005,0.5,Galacturonic acid,Isotopologue_C13-0,-1.287700497391499e-10
MCF002044_006,0.5,Galacturonic acid,Isotopologue_C13-0,0
MCF002044_004,0.5,Galacturonic acid,Isotopologue_C13-1,0
MCF002044_005,0.5,Galacturonic acid,Isotopologue_C13-1,6.440864134803284e-8
MCF002044_006,0.5,Galacturonic acid,Isotopologue_C13-1,0
MCF002044_004,0.5,Galacturonic acid,Isotopologue_C13-2,0
MCF002044_005,0.5,Galacturonic acid,Isotopologue_C13-2,-1.288881321314391e-5
MCF002044_006,0.5,Galacturonic acid,Isotopologue_C13-2,0
MCF002044_004,0.5,Galacturonic acid,Isotopologue_C13-3,0
MCF002044_005,0.5,Galacturonic acid,Isotopologue_C13-3,0.001290062145237282
MCF002044_006,0.5,Galacturonic acid,Isotopologue_C13-3,0
MCF002044_004,0.5,Galacturonic acid,Isotopologue_C13-4,0
MCF002044_005,0.5,Galacturonic acid,Isotopologue_C13-4,-0.06462118965415312
MCF002044_006,0.5,Galacturonic acid,Isotopologue_C13-4,0
MCF002044_004,0.5,Galacturonic acid,Isotopologue_C13-5,0
MCF002044_005,0.5,Galacturonic acid,Isotopologue_C13-5,1.299508736620405
MCF002044_006,0.5,Galacturonic acid,Isotopologue_C13-5,0
MCF002044_004,0.5,Galacturonic acid,Isotopologue_C13-6,0
MCF002044_005,0.5,Galacturonic acid,Isotopologue_C13-6,-0.2361647845781477
MCF002044_006,0.5,Galacturonic acid,Isotopologue_C13-6,0
MCF002044_004,0.5,Glucuronic acid,Isotopologue_C13-0,1.017162942313003
MCF002044_005,0.5,Glucuronic acid,Isotopologue_C13-0,1.010931390568904
MCF002044_006,0.5,Glucuronic acid,Isotopologue_C13-0,1.017594774791359
MCF002044_004,0.5,Glucuronic acid,Isotopologue_C13-1,-0.00495593192028148
MCF002044_005,0.5,Glucuronic acid,Isotopologue_C13-1,-0.009832643963729943
MCF002044_006,0.5,Glucuronic acid,Isotopologue_C13-1,-0.009603902195061199
MCF002044_004,0.5,Glucuronic acid,Isotopologue_C13-2,-0.01251481543316743
MCF002044_005,0.5,Glucuronic acid,Isotopologue_C13-2,-0.001152697325109027
MCF002044_006,0.5,Glucuronic acid,Isotopologue_C13-2,-0.004711384250198871
MCF002044_004,0.5,Glucuronic acid,Isotopologue_C13-3,0.003089091485758814
MCF002044_005,0.5,Glucuronic acid,Isotopologue_C13-3,4.428444340693935e-4
MCF002044_006,0.5,Glucuronic acid,Isotopologue_C13-3,0.001574555692817696
MCF002044_004,0.5,Glucuronic acid,Isotopologue_C13-4,-0.003565539042762181
MCF002044_005,0.5,Glucuronic acid,Isotopologue_C13-4,-0.00233922657749772
MCF002044_006,0.5,Glucuronic acid,Isotopologue_C13-4,-0.004581784562149411
MCF002044_004,0.5,Glucuronic acid,Isotopologue_C13-5,-0.004974355251503275
MCF002044_005,0.5,Glucuronic acid,Isotopologue_C13-5,-0.005361348865026827
MCF002044_006,0.5,Glucuronic acid,Isotopologue_C13-5,-0.003657045063544142
MCF002044_004,0.5,Glucuronic acid,Isotopologue_C13-6,0.005758607848952337
MCF002044_005,0.5,Glucuronic acid,Isotopologue_C13-6,0.007311681728389837
MCF002044_006,0.5,Glucuronic acid,Isotopologue_C13-6,0.003384785586777469
MCF002044_004,0.5,Mannitol,Isotopologue_C13-0,1.458469688433564
MCF002044_005,0.5,Mannitol,Isotopologue_C13-0,1.495867855145182
MCF002044_006,0.5,Mannitol,Isotopologue_C13-0,1.700846725204802
MCF002044_004,0.5,Mannitol,Isotopologue_C13-1,-0.3811787106746066
MCF002044_005,0.5,Mannitol,Isotopologue_C13-1,-0.2379972351824759
MCF002044_006,0.5,Mannitol,Isotopologue_C13-1,-0.5471511045204421
MCF002044_004,0.5,Mannitol,Isotopologue_C13-2,-0.08965635956265479
MCF002044_005,0.5,Mannitol,Isotopologue_C13-2,-0.4142029271089404
MCF002044_006,0.5,Mannitol,Isotopologue_C13-2,-0.3166108624451596
MCF002044_004,0.5,Mannitol,Isotopologue_C13-3,-0.01476554691983435
MCF002044_005,0.5,Mannitol,Isotopologue_C13-3,0.1035943290015439
MCF002044_006,0.5,Mannitol,Isotopologue_C13-3,0.1335741737279049
MCF002044_004,0.5,Mannitol,Isotopologue_C13-4,0.01715991171937726
MCF002044_005,0.5,Mannitol,Isotopologue_C13-4,0.04649290856470266
MCF002044_006,0.5,Mannitol,Isotopologue_C13-4,0.02742945395571119
MCF002044_004,0.5,Mannitol,Isotopologue_C13-5,0.008628474649837807
MCF002044_005,0.5,Mannitol,Isotopologue_C13-5,0.001022540762408867
MCF002044_006,0.5,Mannitol,Isotopologue_C13-5,-0.002366967685465744
MCF002044_004,0.5,Mannitol,Isotopologue_C13-6,0.001342542354317112
MCF002044_005,0.5,Mannitol,Isotopologue_C13-6,0.005222528817579253
MCF002044_006,0.5,Mannitol,Isotopologue_C13-6,0.004278581762649111
MCF002044_004,0.5,Sorbitol,Isotopologue_C13-0,1.015437003592715
MCF002044_005,0.5,Sorbitol,Isotopologue_C13-0,1.01281789272031
MCF002044_006,0.5,Sorbitol,Isotopologue_C13-0,1.014870312316134
MCF002044_004,0.5,Sorbitol,Isotopologue_C13-1,-0.01579150152474867
MCF002044_005,0.5,Sorbitol,Isotopologue_C13-1,-0.004530541548324589
MCF002044_006,0.5,Sorbitol,Isotopologue_C13-1,-0.008825420700872482
MCF002044_004,0.5,Sorbitol,Isotopologue_C13-2,-0.00105076069707668
MCF002044_005,0.5,Sorbitol,Isotopologue_C13-2,-0.01930683416718289
MCF002044_006,0.5,Sorbitol,Isotopologue_C13-2,-0.006286724214212449
MCF002044_004,0.5,Sorbitol,Isotopologue_C13-3,2.286119071849946e-4
MCF002044_005,0.5,Sorbitol,Isotopologue_C13-3,0.005970609136959193
MCF002044_006,0.5,Sorbitol,Isotopologue_C13-3,0.001452122455671252
MCF002044_004,0.5,Sorbitol,Isotopologue_C13-4,-0.001975678581406928
MCF002044_005,0.5,Sorbitol,Isotopologue_C13-4,3.241715443092632e-4
MCF002044_006,0.5,Sorbitol,Isotopologue_C13-4,-0.003009635867416571
MCF002044_004,0.5,Sorbitol,Isotopologue_C13-5,-0.003210543010300042
MCF002044_005,0.5,Sorbitol,Isotopologue_C13-5,-0.002067659105208842
MCF002044_006,0.5,Sorbitol,Isotopologue_C13-5,-0.002916096895122977
MCF002044_004,0.5,Sorbitol,Isotopologue_C13-6,0.006362868313632639
MCF002044_005,0.5,Sorbitol,Isotopologue_C13-6,0.006792361419137322
MCF002044_006,0.5,Sorbitol,Isotopologue_C13-6,0.004715442905819142
MCF002044_007,1,13C5-D5-15N Glutamic acid,Abund,7537602.5
MCF002044_007,1,13C5-D5-15N Glutamic acid,BlankcorAbund,7537602.5
MCF002044_007,1,13C5-D5-15N Glutamic acid,NormAbund,15075205
MCF002044_007,1,D7-Glucose,Abund,952910720
MCF002044_007,1,D7-Glucose,BlankcorAbund,952005477.8133334
MCF002044_007,1,D7-Glucose,NormAbund,1904010955.6266668
MCF002044_007,1,Myristic acid d27,Abund,2693639.75
MCF002044_007,1,Myristic acid d27,BlankcorAbund,880256.3300000001
MCF002044_007,1,Myristic acid d27,NormAbund,1760512.6600000001
MCF002044_007,1,2-Phosphoglyceric acid,Abund,209550.7781651687
MCF002044_007,1,2-Phosphoglyceric acid,BlankcorAbund,209550.7781651687
MCF002044_007,1,2-Phosphoglyceric acid,NormAbund,419101.5563303374
MCF002044_007,1,(2 and/or 3-)Phosphoglyceric acid,Abund,3231166.561524299
MCF002044_007,1,(2 and/or 3-)Phosphoglyceric acid,BlankcorAbund,3231166.561524299
MCF002044_007,1,(2 and/or 3-)Phosphoglyceric acid,NormAbund,6462333.123048598
MCF002044_007,1,D-Glyceraldehyde 3-phosphate,Abund,430882.2636492709
MCF002044_007,1,D-Glyceraldehyde 3-phosphate,BlankcorAbund,430882.2636492709
MCF002044_007,1,D-Glyceraldehyde 3-phosphate,NormAbund,861764.5272985419
MCF002044_007,1,Dihydroxyacetone phosphate,Abund,1879761.517963097
MCF002044_007,1,Dihydroxyacetone phosphate,BlankcorAbund,1879761.517963097
MCF002044_007,1,Dihydroxyacetone phosphate,NormAbund,3759523.035926194
MCF002044_007,1,Glycerol 3-phosphate,Abund,30048124.34788919
MCF002044_007,1,Glycerol 3-phosphate,BlankcorAbund,30045255.33621949
MCF002044_007,1,Glycerol 3-phosphate,NormAbund,60090510.67243898
MCF002044_007,1,Hexose-phosphate,Abund,5220252.32058135
MCF002044_007,1,Hexose-phosphate,BlankcorAbund,5220252.32058135
MCF002044_007,1,Hexose-phosphate,NormAbund,10440504.6411627
MCF002044_007,1,Hexose,Abund,6926345712.30982
MCF002044_007,1,Hexose,BlankcorAbund,6919113025.867819
MCF002044_007,1,Hexose,NormAbund,13838226051.735638
MCF002044_007,1,L-Lactic acid,Abund,20464358.70113296
MCF002044_007,1,L-Lactic acid,BlankcorAbund,15169276.55973527
MCF002044_007,1,L-Lactic acid,NormAbund,30338553.11947054
MCF002044_007,1,Phosphoenolpyruvic acid,Abund,1216471.510414922
MCF002044_007,1,Phosphoenolpyruvic acid,BlankcorAbund,1216471.510414922
MCF002044_007,1,Phosphoenolpyruvic acid,NormAbund,2432943.020829844
MCF002044_007,1,Pyruvic acid,Abund,259960.2880575676
MCF002044_007,1,Pyruvic acid,BlankcorAbund,165755.1450944118
MCF002044_007,1,Pyruvic acid,NormAbund,331510.2901888236
MCF002044_007,1,Citric acid,Abund,2127207.519482034
MCF002044_007,1,Citric acid,BlankcorAbund,1996951.9874721111
MCF002044_007,1,Citric acid,NormAbund,3993903.9749442223
MCF002044_007,1,Fumaric acid,Abund,1425619.376357507
MCF002044_007,1,Fumaric acid,BlankcorAbund,1039395.6289748903
MCF002044_007,1,Fumaric acid,NormAbund,2078791.2579497807
MCF002044_007,1,L-Malic acid,Abund,31291598.24372438
MCF002044_007,1,L-Malic acid,BlankcorAbund,30939478.135356847
MCF002044_007,1,L-Malic acid,NormAbund,61878956.270713694
MCF002044_007,1,Oxoglutaric acid,Abund,897671.8157286836
MCF002044_007,1,Oxoglutaric acid,BlankcorAbund,897671.8157286836
MCF002044_007,1,Oxoglutaric acid,NormAbund,1795343.6314573672
MCF002044_007,1,Succinic acid,Abund,2355287.947775594
MCF002044_007,1,Succinic acid,BlankcorAbund,-223156.33717789734
MCF002044_007,1,Succinic acid,NormAbund,-446312.6743557947
MCF002044_007,1,Glycine,Abund,42189591.62028288
MCF002044_007,1,Glycine,BlankcorAbund,40000620.6737919
MCF002044_007,1,Glycine,NormAbund,80001241.3475838
MCF002044_007,1,L-Alanine,Abund,29915636.88647516
MCF002044_007,1,L-Alanine,BlankcorAbund,28148775.679642204
MCF002044_007,1,L-Alanine,NormAbund,56297551.35928441
MCF002044_007,1,L-Asparagine,Abund,14565.02599475489
MCF002044_007,1,L-Asparagine,BlankcorAbund,-14702.51840309904
MCF002044_007,1,L-Asparagine,NormAbund,-29405.03680619808
